Wall time,Step,Value
1686411611.9752588,7056000,2.859999895095825
1686411634.705291,7064000,2.309999942779541
1686411680.0419562,7080000,2.859999895095825
1686411702.674805,7088000,2.4200000762939453
1686411725.250029,7096000,2.9700000286102295
1686411747.87828,7104000,3.9600000381469727
1686411770.528369,7112000,3.0899999141693115
1686411793.274466,7120000,2.430000066757202
1686411815.894791,7128000,2.640000104904175
1686411838.683323,7136000,2.640000104904175
1686411861.436981,7144000,1.7599999904632568
1686411884.134594,7152000,1.8700000047683716
1686411906.859583,7160000,2.0899999141693115
1686411929.6124532,7168000,2.0899999141693115
1686411952.318584,7176000,2.75
1686411975.055495,7184000,2.200000047683716
1686411997.75055,7192000,2.0899999141693115
1686412020.1386309,7200000,3.0799999237060547
1686412042.167131,7208000,3.819999933242798
1686412086.131773,7224000,15.479999542236328
1686412108.02815,7232000,21.389999389648438
1686412130.0275269,7240000,26.610000610351562
1686412151.9784698,7248000,33.0099983215332
1686412173.9831538,7256000,43.060001373291016
1686412195.990209,7264000,50.43000030517578
1686412217.956904,7272000,62.880001068115234
1686412239.946133,7280000,71.7699966430664
1686412261.950428,7288000,74.5
1686412284.019813,7296000,79.76000213623047
1686412306.095807,7304000,92.0
1686412328.065203,7312000,92.83999633789062
1686412371.767874,7328000,104.44000244140625
1686412393.819069,7336000,116.77999877929688
1686412415.768894,7344000,119.27999877929688
1686412437.74798,7352000,133.63999938964844
1686412481.695982,7368000,154.3300018310547
1686412503.7118878,7376000,169.0399932861328
1686412525.642731,7384000,176.4199981689453
1686412547.641748,7392000,178.17999267578125
1686412569.665104,7400000,180.3699951171875
1686412591.584022,7408000,185.6999969482422
1686412635.6273978,7424000,187.00999450683594
1686412658.090643,7432000,186.72999572753906
1686412702.373538,7448000,191.5500030517578
1686412724.498771,7456000,197.0800018310547
1686412746.620333,7464000,202.9199981689453
1686412768.632985,7472000,201.8000030517578
1686412790.689457,7480000,203.5
1686412812.805017,7488000,213.24000549316406
1686412857.2327979,7504000,213.47000122070312
1686412901.427787,7520000,209.11000061035156
1686412967.72443,7544000,210.30999755859375
1686412989.831095,7552000,213.75999450683594
1686413011.983694,7560000,213.2899932861328
1686413034.123947,7568000,214.30999755859375
1686413078.510504,7584000,212.7100067138672
1686413100.719349,7592000,213.6699981689453
1686413122.817976,7600000,214.55999755859375
1686413167.15272,7616000,203.42999267578125
1686413189.2546518,7624000,206.99000549316406
1686413211.380975,7632000,210.61000061035156
1686413233.548905,7640000,213.19000244140625
1686413277.914736,7656000,212.16000366210938
1686413300.1230028,7664000,216.0800018310547
1686413322.29841,7672000,219.67999267578125
1686413344.535852,7680000,223.02999877929688
1686413366.659692,7688000,224.5500030517578
1686413388.807159,7696000,226.1199951171875
1686413410.926143,7704000,229.97999572753906
1686413432.998689,7712000,228.6300048828125
1686413455.054219,7720000,227.3699951171875
1686413477.15652,7728000,228.02999877929688
1686413499.288739,7736000,229.75999450683594
1686413521.418071,7744000,233.4600067138672
1686413565.560849,7760000,239.5399932861328
1686413609.9067001,7776000,245.94000244140625
1686413632.133499,7784000,248.5500030517578
1686413676.3553522,7800000,255.47000122070312
1686413698.552886,7808000,254.89999389648438
1686413720.702728,7816000,255.27000427246094
1686413742.825289,7824000,256.2900085449219
1686413764.9243891,7832000,258.6499938964844
1686413787.0627341,7840000,265.9599914550781
1686413809.202166,7848000,267.8399963378906
1686413831.345505,7856000,269.0199890136719
1686413853.4744132,7864000,266.17999267578125
1686413875.671073,7872000,263.010009765625
1686413897.928881,7880000,260.0899963378906
1686413920.1209888,7888000,256.1000061035156
1686413964.5314078,7904000,259.1300048828125
1686413986.754865,7912000,261.75
1686414008.9528441,7920000,260.54998779296875
1686414031.172708,7928000,263.5199890136719
1686414053.3612642,7936000,260.67999267578125
1686414075.489939,7944000,258.92999267578125
1686414119.7556548,7960000,259.6400146484375
1686414164.147187,7976000,261.260009765625
1686414186.349546,7984000,264.010009765625
1686414230.660487,8000000,255.89999389648438
1686414252.831041,8008000,254.61000061035156
1686414297.274622,8024000,241.75
1686414319.508554,8032000,239.24000549316406
1686414341.75031,8040000,232.2899932861328
1686414364.2006688,8048000,192.52999877929688
1686414408.6061,8064000,177.99000549316406
1686414430.810872,8072000,168.85000610351562
1686414452.9718568,8080000,173.83999633789062
1686414497.3475351,8096000,167.10000610351562
1686414519.542331,8104000,165.3300018310547
1686414541.716584,8112000,161.63999938964844
1686414563.9066129,8120000,162.1300048828125
1686414608.341902,8136000,161.83999633789062
1686414630.4965,8144000,160.7899932861328
1686414674.9346318,8160000,170.2100067138672
1686414719.266752,8176000,169.25999450683594
1686414741.4328809,8184000,170.67999267578125
1686414763.5078511,8192000,181.22000122070312
1686414785.6228108,8200000,188.63999938964844
1686414807.728939,8208000,198.33999633789062
1686414829.876235,8216000,205.55999755859375
1686414851.98359,8224000,214.0800018310547
1686414896.40707,8240000,233.4600067138672
1686414940.7997959,8256000,231.02000427246094
1686414962.988849,8264000,232.00999450683594
1686414985.12032,8272000,235.64999389648438
1686415007.260681,8280000,234.07000732421875
1686415029.5591218,8288000,233.6199951171875
1686415051.8147159,8296000,234.82000732421875
1686415073.960178,8304000,235.7899932861328
1686415096.227047,8312000,235.0399932861328
1686415118.485169,8320000,238.9499969482422
1686415140.683729,8328000,234.69000244140625
1686415185.125411,8344000,235.1199951171875
1686415207.350636,8352000,241.4600067138672
1686415229.492353,8360000,247.1199951171875
1686415251.676995,8368000,241.58999633789062
1686415318.357722,8392000,236.38999938964844
1686415340.645074,8400000,235.72999572753906
1686415362.9182231,8408000,228.77000427246094
1686415385.1993332,8416000,222.1699981689453
1686415407.418775,8424000,224.77999877929688
1686415451.757189,8440000,224.2100067138672
1686415473.9659,8448000,217.13999938964844
1686415496.193789,8456000,218.5500030517578
1686415518.391607,8464000,215.64999389648438
1686415540.580516,8472000,217.7899932861328
1686415651.519126,8512000,207.32000732421875
1686415673.783932,8520000,203.5500030517578
1686415695.953088,8528000,202.27000427246094
1686415719.155091,8536000,202.47999572753906
1686415741.429481,8544000,199.6999969482422
1686415763.43755,8552000,209.0
1686415785.379817,8560000,209.30999755859375
1686415807.333899,8568000,205.6300048828125
1686415829.282725,8576000,208.6699981689453
1686415851.249846,8584000,220.30999755859375
1686415873.205887,8592000,223.8699951171875
1686415895.163637,8600000,223.69000244140625
1686415917.172788,8608000,223.72000122070312
1686415939.152278,8616000,224.64999389648438
1686415961.055416,8624000,228.97000122070312
1686415982.999845,8632000,223.3300018310547
1686416004.969037,8640000,227.80999755859375
1686416026.9265978,8648000,225.6999969482422
1686416049.305913,8656000,220.36000061035156
1686416071.216713,8664000,223.2100067138672
1686416093.124568,8672000,226.16000366210938
1686416115.006291,8680000,225.7100067138672
1686416136.950814,8688000,227.92999267578125
1686416158.9097972,8696000,227.02000427246094
1686416202.708298,8712000,225.49000549316406
1686416246.8696551,8728000,209.00999450683594
1686416268.838093,8736000,203.00999450683594
1686416290.883005,8744000,191.77000427246094
1686416312.847222,8752000,186.92999267578125
1686416334.836766,8760000,190.3300018310547
1686416378.993649,8776000,193.05999755859375
1686416423.9538822,8792000,196.3699951171875
1686416446.29948,8800000,189.64999389648438
1686416468.76271,8808000,195.22999572753906
1686416491.306049,8816000,197.8300018310547
1686416536.373058,8832000,199.85000610351562
1686416558.904737,8840000,197.0800018310547
1686416581.5217469,8848000,197.77999877929688
1686416604.127049,8856000,201.36000061035156
1686416626.703457,8864000,201.4600067138672
1686416694.319314,8888000,204.88999938964844
1686416716.827163,8896000,210.88999938964844
1686416784.4620538,8920000,233.91000366210938
1686416807.018198,8928000,231.74000549316406
1686416829.5242062,8936000,230.11000061035156
1686416897.070486,8960000,228.67999267578125
1686416919.544035,8968000,228.16000366210938
1686416964.405343,8984000,241.5
1686416986.910749,8992000,244.02999877929688
1686417009.426948,9000000,243.41000366210938
1686417032.18974,9008000,243.77000427246094
1686417054.6930282,9016000,243.4199981689453
1686417077.184191,9024000,242.9600067138672
1686417099.76436,9032000,238.75999450683594
1686417122.3076632,9040000,238.72999572753906
1686417144.3043342,9048000,240.36000061035156
1686417166.298296,9056000,239.22000122070312
1686417211.362043,9072000,242.24000549316406
1686417233.9745338,9080000,246.02999877929688
1686417256.529558,9088000,245.7899932861328
1686417301.722593,9104000,247.19000244140625
1686417324.022143,9112000,245.16000366210938
1686417345.955153,9120000,254.35000610351562
1686417367.9350002,9128000,248.5
1686417389.887476,9136000,257.1499938964844
1686417411.874175,9144000,256.32000732421875
1686417433.819995,9152000,257.1700134277344
1686417455.790895,9160000,253.5399932861328
1686417477.7588742,9168000,246.4600067138672
1686417499.639393,9176000,248.64999389648438
1686417521.610744,9184000,245.88999938964844
1686417565.5484412,9200000,244.97999572753906
1686417587.45061,9208000,246.6999969482422
1686417609.4116192,9216000,252.33999633789062
1686417631.381381,9224000,249.1300048828125
1686417653.674017,9232000,244.36000061035156
1686417675.7280169,9240000,245.1300048828125
1686417697.7121038,9248000,249.82000732421875
1686417719.655539,9256000,250.92999267578125
1686417741.640805,9264000,253.3300018310547
1686417763.632044,9272000,253.8300018310547
1686417785.60176,9280000,256.69000244140625
1686417807.606564,9288000,260.8900146484375
1686417829.550743,9296000,262.45001220703125
1686417851.60257,9304000,256.7900085449219
1686417896.036609,9320000,259.0400085449219
1686417918.1235042,9328000,262.4200134277344
1686417940.035866,9336000,257.3299865722656
1686417961.9180942,9344000,261.8299865722656
1686417983.8502882,9352000,259.55999755859375
1686418005.813998,9360000,257.1600036621094
1686418027.782071,9368000,253.0800018310547
1686418115.604704,9400000,247.9600067138672
1686418159.5478752,9416000,246.22000122070312
1686418181.421438,9424000,245.49000549316406
1686418225.398148,9440000,237.25
1686418247.401938,9448000,233.80999755859375
1686418269.4062421,9456000,232.52999877929688
1686418291.413068,9464000,225.00999450683594
1686418313.3633149,9472000,225.57000732421875
1686418357.406104,9488000,225.6699981689453
1686418379.8039832,9496000,226.3699951171875
1686418402.3586218,9504000,223.07000732421875
1686418424.884483,9512000,224.25999450683594
1686418447.48804,9520000,223.4600067138672
1686418470.150272,9528000,221.86000061035156
1686418492.775517,9536000,221.0800018310547
1686418515.358552,9544000,217.99000549316406
1686418537.944306,9552000,215.8300018310547
1686418560.550488,9560000,217.41000366210938
1686418583.1726668,9568000,223.75
1686418605.7969122,9576000,225.27999877929688
1686418628.384119,9584000,230.36000061035156
1686418651.0085828,9592000,229.61000061035156
1686418673.547113,9600000,231.58999633789062
1686418696.051071,9608000,234.5399932861328
1686418718.61615,9616000,230.86000061035156
1686418741.165364,9624000,230.67999267578125
1686418763.712358,9632000,228.16000366210938
1686418786.263138,9640000,231.47000122070312
1686418831.324723,9656000,232.38999938964844
1686418853.8860748,9664000,226.5
1686418876.486562,9672000,230.8699951171875
1686418921.457746,9688000,231.10000610351562
1686418943.9891572,9696000,234.77999877929688
1686418966.535985,9704000,235.16000366210938
1686418989.078184,9712000,236.32000732421875
1686419011.638578,9720000,239.3800048828125
1686419034.272038,9728000,249.3699951171875
1686419079.464389,9744000,255.44000244140625
1686419124.543818,9760000,257.1400146484375
1686419169.839228,9776000,254.72000122070312
1686419191.928859,9784000,255.07000732421875
1686419235.7579541,9800000,261.0299987792969
1686419257.733307,9808000,263.9200134277344
1686419279.7558541,9816000,263.4800109863281
1686419301.897108,9824000,266.54998779296875
1686419323.861602,9832000,264.29998779296875
1686419345.893419,9840000,265.54998779296875
1686419389.8668292,9856000,269.70001220703125
1686419411.8353689,9864000,267.6400146484375
1686419433.841588,9872000,267.6000061035156
1686419455.8146188,9880000,266.0199890136719
1686419477.794492,9888000,263.5899963378906
1686419499.75927,9896000,269.0299987792969
1686419521.815299,9904000,269.4599914550781
1686419543.890197,9912000,258.4599914550781
1686419565.9249668,9920000,246.6999969482422
1686419587.875009,9928000,241.72000122070312
1686419631.8374689,9944000,240.74000549316406
1686419653.883233,9952000,238.0500030517578
1686419675.8377101,9960000,240.22999572753906
1686419719.696209,9976000,237.74000549316406
1686419741.695337,9984000,236.92999267578125
1686419763.6996539,9992000,237.08999633789062
1686419785.7555468,10000000,231.94000244140625
